"gene","cell_line"
"ATM","WM1799"
"ATM","WM2664"
"ATM","WM793"
"ATM","WM88"
"ATM","WSUDLCL2"
"ATM","YAPC"
"ATM","YD10B"
"ATM","YD15"
"ATM","YD8"
"ATM","YH13"
"ATM","YKG1"
"ATM","ZR751"
"ATM","ZR7530"
"AURKA","22RV1"
"AURKA","2313287"
"AURKA","253J"
"AURKA","253JBV"
"AURKA","42MGBA"
"AURKA","5637"
"AURKA","59M"
"AURKA","639V"
"AURKA","647V"
"AURKA","697"
"AURKA","769P"
"AURKA","786O"
"AURKA","8305C"
"AURKA","8505C"
"AURKA","8MGBA"
"AURKA","A101D"
"AURKA","A172"
"AURKA","A204"
"AURKA","A2058"
"AURKA","A253"
"AURKA","A2780"
"AURKA","A375"
"AURKA","A3KAW"
"AURKA","A498"
"AURKA","A4FUK"
"AURKA","A549"
"AURKA","A673"
"AURKA","A704"
"AURKA","ABC1"
"AURKA","ACCMESO1"
"AURKA","ACCS"
"AURKA","ACHN"
"AURKA","AGS"
"AURKA","ALEXANDERCELLS"
"AURKA","ALLSIL"
"AURKA","AM38"
"AURKA","AML193"
"AURKA","AMO1"
"AURKA","AN3CA"
"AURKA","ASPC1"
"AURKA","AU565"
"AURKA","BCP1"
"AURKA","BCPAP"
"AURKA","BDCM"
"AURKA","BECKER"
"AURKA","BEN"
"AURKA","BFTC905"
"AURKA","BFTC909"
"AURKA","BHY"
"AURKA","BICR16"
"AURKA","BICR18"
"AURKA","BICR31"
"AURKA","BICR56"
"AURKA","BICR6"
"AURKA","BL41"
"AURKA","BL70"
"AURKA","BT20"
"AURKA","BT474"
"AURKA","BT483"
"AURKA","BT549"
"AURKA","BV173"
"AURKA","BXPC3"
"AURKA","C2BBE1"
"AURKA","C32"
"AURKA","C3A"
"AURKA","CA46"
"AURKA","CADOES1"
"AURKA","CAKI1"
"AURKA","CAKI2"
"AURKA","CAL120"
"AURKA","CAL12T"
"AURKA","CAL148"
"AURKA","CAL27"
"AURKA","CAL29"
"AURKA","CAL33"
"AURKA","CAL51"
"AURKA","CAL54"
"AURKA","CAL62"
"AURKA","CAL78"
"AURKA","CAL851"
"AURKA","CALU1"
"AURKA","CALU3"
"AURKA","CALU6"
"AURKA","CAMA1"
"AURKA","CAOV3"
"AURKA","CAOV4"
"AURKA","CAPAN1"
"AURKA","CAPAN2"
"AURKA","CAS1"
"AURKA","CCFSTTG1"
"AURKA","CCK81"
"AURKA","CFPAC1"
"AURKA","CGTHW1"
"AURKA","CHAGOK1"
"AURKA","CHL1"
"AURKA","CHP212"
"AURKA","CI1"
"AURKA","CJM"
"AURKA","CL11"
"AURKA","CL14"
"AURKA","CL34"
"AURKA","CL40"
"AURKA","CMK"
"AURKA","CMK115"
"AURKA","CMLT1"
"AURKA","COLO201"
"AURKA","COLO205"
"AURKA","COLO320"
"AURKA","COLO668"
"AURKA","COLO679"
"AURKA","COLO680N"
"AURKA","COLO699"
"AURKA","COLO741"
"AURKA","COLO775"
"AURKA","COLO783"
"AURKA","COLO792"
"AURKA","COLO818"
"AURKA","COLO829"
"AURKA","CORL23"
"AURKA","CORL24"
"AURKA","CORL279"
"AURKA","CORL47"
"AURKA","CORL51"
"AURKA","CORL88"
"AURKA","CORL95"
"AURKA","COV318"
"AURKA","COV362"
"AURKA","COV434"
"AURKA","COV504"
"AURKA","COV644"
"AURKA","CPCN"
"AURKA","CW2"
"AURKA","D341MED"
"AURKA","DANG"
"AURKA","DAOY"
"AURKA","DAUDI"
"AURKA","DB"
"AURKA","DBTRG05MG"
"AURKA","DEL"
"AURKA","DETROIT562"
"AURKA","DKMG"
"AURKA","DM3"
"AURKA","DMS114"
"AURKA","DMS153"
"AURKA","DMS273"
"AURKA","DMS454"
"AURKA","DMS53"
"AURKA","DMS79"
"AURKA","DOHH2"
"AURKA","DU145"
"AURKA","DU4475"
"AURKA","DV90"
"AURKA","EB2"
"AURKA","EBC1"
"AURKA","ECC10"
"AURKA","ECC12"
"AURKA","ECGI10"
"AURKA","EFE184"
"AURKA","EFM19"
"AURKA","EFM192A"
"AURKA","EFO21"
"AURKA","EFO27"
"AURKA","EHEB"
"AURKA","EJM"
"AURKA","EM2"
"AURKA","EOL1"
"AURKA","EPLC272H"
"AURKA","ES2"
"AURKA","ESS1"
"AURKA","EVSAT"
"AURKA","F36P"
"AURKA","FADU"
"AURKA","FTC133"
"AURKA","FTC238"
"AURKA","FU97"
"AURKA","FUOV1"
"AURKA","G361"
"AURKA","G401"
"AURKA","G402"
"AURKA","GAMG"
"AURKA","GCIY"
"AURKA","GCT"
"AURKA","GDM1"
"AURKA","GI1"
"AURKA","GMS10"
"AURKA","GOS3"
"AURKA","GRANTA519"
"AURKA","GSS"
"AURKA","GSU"
"AURKA","H4"
"AURKA","HARA"
"AURKA","HCC1143"
"AURKA","HCC1171"
"AURKA","HCC1187"
"AURKA","HCC1195"
"AURKA","HCC1359"
"AURKA","HCC1395"
"AURKA","HCC1419"
"AURKA","HCC1428"
"AURKA","HCC1438"
"AURKA","HCC15"
"AURKA","HCC1500"
"AURKA","HCC1569"
"AURKA","HCC1588"
"AURKA","HCC1599"
"AURKA","HCC1806"
"AURKA","HCC1833"
"AURKA","HCC1954"
"AURKA","HCC202"
"AURKA","HCC2108"
"AURKA","HCC2157"
"AURKA","HCC2218"
"AURKA","HCC2279"
"AURKA","HCC2935"
"AURKA","HCC33"
"AURKA","HCC366"
"AURKA","HCC38"
"AURKA","HCC4006"
"AURKA","HCC44"
"AURKA","HCC56"
"AURKA","HCC70"
"AURKA","HCC78"
"AURKA","HCC827"
"AURKA","HCC95"
"AURKA","HCT116"
"AURKA","HDLM2"
"AURKA","HDMYZ"
"AURKA","HEC151"
"AURKA","HEC1A"
"AURKA","HEC1B"
"AURKA","HEC265"
"AURKA","HEC50B"
"AURKA","HEC59"
"AURKA","HEL"
"AURKA","HEL9217"
"AURKA","HEPG2"
"AURKA","HEYA8"
"AURKA","HGC27"
"AURKA","HH"
"AURKA","HLF"
"AURKA","HLFA"
"AURKA","HMC18"
"AURKA","HOS"
"AURKA","HPAFII"
"AURKA","HPBALL"
"AURKA","HRT18"
"AURKA","HS172T"
"AURKA","HS229T"
"AURKA","HS281T"
"AURKA","HS343T"
"AURKA","HS571T"
"AURKA","HS578T"
"AURKA","HS600T"
"AURKA","HS604T"
"AURKA","HS611T"
"AURKA","HS616T"
"AURKA","HS618T"
"AURKA","HS675T"
"AURKA","HS683"
"AURKA","HS688AT"
"AURKA","HS695T"
"AURKA","HS698T"
"AURKA","HS706T"
"AURKA","HS729"
"AURKA","HS737T"
"AURKA","HS739T"
"AURKA","HS742T"
"AURKA","HS746T"
"AURKA","HS751T"
"AURKA","HS766T"
"AURKA","HS819T"
"AURKA","HS821T"
"AURKA","HS822T"
"AURKA","HS834T"
"AURKA","HS839T"
"AURKA","HS840T"
"AURKA","HS852T"
"AURKA","HS863T"
"AURKA","HS888T"
"AURKA","HS895T"
"AURKA","HS934T"
"AURKA","HS936T"
"AURKA","HS940T"
"AURKA","HS944T"
"AURKA","HSC2"
"AURKA","HSC3"
"AURKA","HSC4"
"AURKA","HT1080"
"AURKA","HT115"
"AURKA","HT1376"
"AURKA","HT144"
"AURKA","HT29"
"AURKA","HTK"
"AURKA","HUCCT1"
"AURKA","HUG1N"
"AURKA","HUH28"
"AURKA","HUH6"
"AURKA","HUH7"
"AURKA","HUNS1"
"AURKA","HUPT3"
"AURKA","HUPT4"
"AURKA","HUT102"
"AURKA","HUT78"
"AURKA","IALM"
"AURKA","IGR37"
"AURKA","IGR39"
"AURKA","IGROV1"
"AURKA","IM95"
"AURKA","IMR32"
"AURKA","IPC298"
"AURKA","ISHIKAWAHERAKLIO02ER"
"AURKA","ISTMES1"
"AURKA","ISTMES2"
"AURKA","J82"
"AURKA","JEKO1"
"AURKA","JHH1"
"AURKA","JHH2"
"AURKA","JHH4"
"AURKA","JHH5"
"AURKA","JHH6"
"AURKA","JHH7"
"AURKA","JHOC5"
"AURKA","JHOM1"
"AURKA","JHOM2B"
"AURKA","JHOS2"
"AURKA","JHOS4"
"AURKA","JHUEM1"
"AURKA","JHUEM2"
"AURKA","JHUEM7"
"AURKA","JIMT1"
"AURKA","JJN3"
"AURKA","JK1"
"AURKA","JL1"
"AURKA","JM1"
"AURKA","JMSU1"
"AURKA","JVM2"
"AURKA","JVM3"
"AURKA","K029AX"
"AURKA","K562"
"AURKA","KALS1"
"AURKA","KARPAS299"
"AURKA","KARPAS620"
"AURKA","KASUMI1"
"AURKA","KASUMI2"
"AURKA","KASUMI6"
"AURKA","KATOIII"
"AURKA","KCL22"
"AURKA","KE37"
"AURKA","KE39"
"AURKA","KE97"
"AURKA","KELLY"
"AURKA","KG1"
"AURKA","KHM1B"
"AURKA","KIJK"
"AURKA","KLE"
"AURKA","KM12"
"AURKA","KMBC2"
"AURKA","KMH2"
"AURKA","KMM1"
"AURKA","KMRC1"
"AURKA","KMRC2"
"AURKA","KMRC20"
"AURKA","KMRC3"
"AURKA","KMS11"
"AURKA","KMS12BM"
"AURKA","KMS20"
"AURKA","KMS21BM"
"AURKA","KMS26"
"AURKA","KMS27"
"AURKA","KMS28BM"
"AURKA","KMS34"
"AURKA","KNS42"
"AURKA","KNS60"
"AURKA","KNS62"
"AURKA","KO52"
"AURKA","KOPN8"
"AURKA","KP1N"
"AURKA","KP1NL"
"AURKA","KP2"
"AURKA","KP3"
"AURKA","KP4"
"AURKA","KPL1"
"AURKA","KPNRTBM1"
"AURKA","KPNSI9S"
"AURKA","KPNYN"
"AURKA","KS1"
"AURKA","KU1919"
"AURKA","KU812"
"AURKA","KURAMOCHI"
"AURKA","KYM1"
"AURKA","KYO1"
"AURKA","KYSE140"
"AURKA","KYSE150"
"AURKA","KYSE180"
"AURKA","KYSE270"
"AURKA","KYSE30"
"AURKA","KYSE410"
"AURKA","KYSE450"
"AURKA","KYSE510"
"AURKA","KYSE520"
"AURKA","KYSE70"
"AURKA","L1236"
"AURKA","L33"
"AURKA","L363"
"AURKA","L428"
"AURKA","L540"
"AURKA","LC1F"
"AURKA","LC1SQSF"
"AURKA","LCLC103H"
"AURKA","LCLC97TM1"
"AURKA","LI7"
"AURKA","LK2"
"AURKA","LMSU"
"AURKA","LN18"
"AURKA","LN229"
"AURKA","LNCAPCLONEFGC"
"AURKA","LOUCY"
"AURKA","LOUNH91"
"AURKA","LOVO"
"AURKA","LOXIMVI"
"AURKA","LP1"
"AURKA","LS1034"
"AURKA","LS123"
"AURKA","LS180"
"AURKA","LS411N"
"AURKA","LS513"
"AURKA","LU65"
"AURKA","LU99"
"AURKA","LUDLU1"
"AURKA","LXF289"
"AURKA","M059K"
"AURKA","M07E"
"AURKA","MALME3M"
"AURKA","MC116"
"AURKA","MCAS"
"AURKA","MCF7"
"AURKA","MDAMB134VI"
"AURKA","MDAMB231"
"AURKA","MDAMB361"
"AURKA","MDAMB415"
"AURKA","MDAMB436"
"AURKA","MDAMB453"
"AURKA","MDAMB468"
"AURKA","MDAPCA2B"
"AURKA","MDST8"
"AURKA","ME1"
"AURKA","MEC1"
"AURKA","MEG01"
"AURKA","MELHO"
"AURKA","MELJUSO"
"AURKA","MEWO"
"AURKA","MFE280"
"AURKA","MFE296"
"AURKA","MFE319"
"AURKA","MG63"
"AURKA","MHHCALL2"
"AURKA","MHHCALL3"
"AURKA","MHHCALL4"
"AURKA","MHHES1"
"AURKA","MHHNB11"
"AURKA","MIAPACA2"
"AURKA","MINO"
"AURKA","MJ"
"AURKA","MKN1"
"AURKA","MKN7"
"AURKA","MKN74"
"AURKA","ML1"
"AURKA","MM1S"
"AURKA","MOGGCCM"
"AURKA","MOGGUVW"
"AURKA","MOLM13"
"AURKA","MOLM16"
"AURKA","MOLM6"
"AURKA","MOLP2"
"AURKA","MOLP8"
"AURKA","MOLT13"
"AURKA","MOLT16"
"AURKA","MONOMAC1"
"AURKA","MONOMAC6"
"AURKA","MORCPR"
"AURKA","MOTN1"
"AURKA","MPP89"
"AURKA","MSTO211H"
"AURKA","MUTZ3"
"AURKA","MUTZ5"
"AURKA","MV411"
"AURKA","NALM1"
"AURKA","NALM19"
"AURKA","NALM6"
"AURKA","NAMALWA"
"AURKA","NB1"
"AURKA","NB4"
"AURKA","NCCSTCK140"
"AURKA","NCIH1048"
"AURKA","NCIH1092"
"AURKA","NCIH1105"
"AURKA","NCIH1184"
"AURKA","NCIH1299"
"AURKA","NCIH1339"
"AURKA","NCIH1341"
"AURKA","NCIH1355"
"AURKA","NCIH1373"
"AURKA","NCIH1385"
"AURKA","NCIH1435"
"AURKA","NCIH1437"
"AURKA","NCIH146"
"AURKA","NCIH1563"
"AURKA","NCIH1568"
"AURKA","NCIH1573"
"AURKA","NCIH1581"
"AURKA","NCIH1618"
"AURKA","NCIH1623"
"AURKA","NCIH1648"
"AURKA","NCIH1650"
"AURKA","NCIH1651"
"AURKA","NCIH1666"
"AURKA","NCIH1693"
"AURKA","NCIH1694"
"AURKA","NCIH1703"
"AURKA","NCIH1734"
"AURKA","NCIH1755"
"AURKA","NCIH1781"
"AURKA","NCIH1792"
"AURKA","NCIH1793"
"AURKA","NCIH1836"
"AURKA","NCIH1838"
"AURKA","NCIH1869"
"AURKA","NCIH1876"
"AURKA","NCIH1915"
"AURKA","NCIH1930"
"AURKA","NCIH1944"
"AURKA","NCIH196"
"AURKA","NCIH1963"
"AURKA","NCIH1975"
"AURKA","NCIH2009"
"AURKA","NCIH2023"
"AURKA","NCIH2029"
"AURKA","NCIH2030"
"AURKA","NCIH2052"
"AURKA","NCIH2066"
"AURKA","NCIH2073"
"AURKA","NCIH2081"
"AURKA","NCIH2087"
"AURKA","NCIH209"
"AURKA","NCIH2106"
"AURKA","NCIH211"
"AURKA","NCIH2110"
"AURKA","NCIH2122"
"AURKA","NCIH2126"
"AURKA","NCIH2141"
"AURKA","NCIH2170"
"AURKA","NCIH2171"
"AURKA","NCIH2172"
"AURKA","NCIH2196"
"AURKA","NCIH2227"
"AURKA","NCIH2228"
"AURKA","NCIH226"
"AURKA","NCIH2291"
"AURKA","NCIH23"
"AURKA","NCIH2342"
"AURKA","NCIH2347"
"AURKA","NCIH2405"
"AURKA","NCIH2444"
"AURKA","NCIH2452"
"AURKA","NCIH3255"
"AURKA","NCIH358"
"AURKA","NCIH441"
"AURKA","NCIH446"
"AURKA","NCIH460"
"AURKA","NCIH508"
"AURKA","NCIH510"
"AURKA","NCIH520"
"AURKA","NCIH522"
"AURKA","NCIH524"
"AURKA","NCIH526"
"AURKA","NCIH596"
"AURKA","NCIH647"
"AURKA","NCIH650"
"AURKA","NCIH660"
"AURKA","NCIH661"
"AURKA","NCIH684"
"AURKA","NCIH69"
"AURKA","NCIH716"
"AURKA","NCIH727"
"AURKA","NCIH747"
"AURKA","NCIH810"
"AURKA","NCIH838"
"AURKA","NCIH841"
"AURKA","NCIH854"
"AURKA","NCIH889"
"AURKA","NCIH929"
"AURKA","NCIN87"
"AURKA","NCO2"
"AURKA","NH6"
"AURKA","NIHOVCAR3"
"AURKA","NMCG1"
"AURKA","NUDHL1"
"AURKA","NUDUL1"
"AURKA","NUGC3"
"AURKA","NUGC4"
"AURKA","OAW28"
"AURKA","OAW42"
"AURKA","OC316"
"AURKA","OCIAML2"
"AURKA","OCIAML3"
"AURKA","OCIAML5"
"AURKA","OCILY10"
"AURKA","OCILY19"
"AURKA","OCILY3"
"AURKA","OCIM1"
"AURKA","OCUM1"
"AURKA","OE19"
"AURKA","OE21"
"AURKA","OE33"
"AURKA","ONCODG1"
"AURKA","ONS76"
"AURKA","OPM2"
"AURKA","OSRC2"
"AURKA","OUMS23"
"AURKA","OUMS27"
"AURKA","OV56"
"AURKA","OV90"
"AURKA","OVCAR4"
"AURKA","OVCAR8"
"AURKA","OVISE"
"AURKA","OVK18"
"AURKA","OVKATE"
"AURKA","OVMANA"
"AURKA","OVSAHO"
"AURKA","OVTOKO"
"AURKA","P12ICHIKAWA"
"AURKA","P31FUJ"
"AURKA","P3HR1"
"AURKA","PANC0203"
"AURKA","PANC0213"
"AURKA","PANC0327"
"AURKA","PANC0403"
"AURKA","PANC0813"
"AURKA","PANC1005"
"AURKA","PATU8902"
"AURKA","PC14"
"AURKA","PC3"
"AURKA","PCM6"
"AURKA","PECAPJ15"
"AURKA","PECAPJ34CLONEC12"
"AURKA","PECAPJ41CLONED2"
"AURKA","PECAPJ49"
"AURKA","PEER"
"AURKA","PF382"
"AURKA","PFEIFFER"
"AURKA","PK1"
"AURKA","PK45H"
"AURKA","PK59"
"AURKA","PL21"
"AURKA","PSN1"
"AURKA","QGP1"
"AURKA","RAJI"
"AURKA","RCC10RGB"
"AURKA","RCHACV"
"AURKA","RCM1"
"AURKA","RD"
"AURKA","REC1"
"AURKA","REH"
"AURKA","RERFGC1B"
"AURKA","RERFLCAD1"
"AURKA","RERFLCAD2"
"AURKA","RERFLCAI"
"AURKA","RERFLCKJ"
"AURKA","RERFLCMS"
"AURKA","RERFLCSQ1"
"AURKA","RH41"
"AURKA","RI1"
"AURKA","RKN"
"AURKA","RL"
"AURKA","RL952"
"AURKA","RMGI"
"AURKA","RMUGS"
"AURKA","RPMI7951"
"AURKA","RPMI8226"
"AURKA","RPMI8402"
"AURKA","RS411"
"AURKA","RS5"
"AURKA","RT112"
"AURKA","RT11284"
"AURKA","RT4"
"AURKA","S117"
"AURKA","SAOS2"
"AURKA","SBC5"
"AURKA","SCABER"
"AURKA","SCC15"
"AURKA","SCC25"
"AURKA","SCC4"
"AURKA","SCC9"
"AURKA","SCLC21H"
"AURKA","SEM"
"AURKA","SET2"
"AURKA","SF126"
"AURKA","SF295"
"AURKA","SH10TC"
"AURKA","SH4"
"AURKA","SHP77"
"AURKA","SHSY5Y"
"AURKA","SIMA"
"AURKA","SJRH30"
"AURKA","SJSA1"
"AURKA","SKBR3"
"AURKA","SKCO1"
"AURKA","SKES1"
"AURKA","SKHEP1"
"AURKA","SKLMS1"
"AURKA","SKLU1"
"AURKA","SKM1"
"AURKA","SKMEL1"
"AURKA","SKMEL2"
"AURKA","SKMEL24"
"AURKA","SKMEL28"
"AURKA","SKMEL3"
"AURKA","SKMEL30"
"AURKA","SKMEL5"
"AURKA","SKMES1"
"AURKA","SKNAS"
"AURKA","SKNDZ"
"AURKA","SKNFI"
"AURKA","SKNMC"
"AURKA","SKNSH"
"AURKA","SKOV3"
"AURKA","SKUT1"
"AURKA","SNGM"
"AURKA","SNU1033"
"AURKA","SNU1041"
"AURKA","SNU1066"
"AURKA","SNU1076"
"AURKA","SNU1077"
"AURKA","SNU1079"
"AURKA","SNU1105"
"AURKA","SNU119"
"AURKA","SNU1196"
"AURKA","SNU1197"
"AURKA","SNU1214"
"AURKA","SNU1272"
"AURKA","SNU175"
"AURKA","SNU182"
"AURKA","SNU201"
"AURKA","SNU213"
"AURKA","SNU216"
"AURKA","SNU245"
"AURKA","SNU283"
"AURKA","SNU308"
"AURKA","SNU324"
"AURKA","SNU349"
"AURKA","SNU387"
"AURKA","SNU398"
"AURKA","SNU407"
"AURKA","SNU410"
"AURKA","SNU449"
"AURKA","SNU46"
"AURKA","SNU466"
"AURKA","SNU475"
"AURKA","SNU478"
"AURKA","SNU489"
"AURKA","SNU5"
"AURKA","SNU503"
"AURKA","SNU520"
"AURKA","SNU601"
"AURKA","SNU620"
"AURKA","SNU626"
"AURKA","SNU668"
"AURKA","SNU685"
"AURKA","SNU719"
"AURKA","SNU738"
"AURKA","SNU761"
"AURKA","SNU8"
"AURKA","SNU81"
"AURKA","SNU840"
"AURKA","SNU869"
"AURKA","SNU878"
"AURKA","SNU886"
"AURKA","SNU899"
"AURKA","SNUC2A"
"AURKA","SNUC4"
"AURKA","SNUC5"
"AURKA","SQ1"
"AURKA","SR786"
"AURKA","ST486"
"AURKA","SU8686"
"AURKA","SUDHL1"
"AURKA","SUDHL10"
"AURKA","SUDHL4"
"AURKA","SUDHL5"
"AURKA","SUDHL6"
"AURKA","SUDHL8"
"AURKA","SUPB15"
"AURKA","SUPHD1"
"AURKA","SUPM2"
"AURKA","SUPT11"
"AURKA","SW1088"
"AURKA","SW1116"
"AURKA","SW1271"
"AURKA","SW1353"
"AURKA","SW1417"
"AURKA","SW1463"
"AURKA","SW1573"
"AURKA","SW1710"
"AURKA","SW1783"
"AURKA","SW1990"
"AURKA","SW403"
"AURKA","SW48"
"AURKA","SW480"
"AURKA","SW579"
"AURKA","SW620"
"AURKA","SW780"
"AURKA","SW837"
"AURKA","SW900"
"AURKA","SW948"
"AURKA","T173"
"AURKA","T3M10"
"AURKA","T3M4"
"AURKA","T47D"
"AURKA","T84"
"AURKA","T98G"
"AURKA","TC71"
"AURKA","TCCPAN2"
"AURKA","TE1"
"AURKA","TE10"
"AURKA","TE11"
"AURKA","TE125T"
"AURKA","TE14"
"AURKA","TE159T"
"AURKA","TE4"
"AURKA","TE441T"
"AURKA","TE5"
"AURKA","TE6"
"AURKA","TE617T"
"AURKA","TE8"
"AURKA","TE9"
"AURKA","TEN"
"AURKA","TF1"
"AURKA","TGBC11TKB"
"AURKA","THP1"
"AURKA","TM31"
"AURKA","TO175T"
"AURKA","TOLEDO"
"AURKA","TOV21G"
"AURKA","TT"
"AURKA","TT2609C02"
"AURKA","TUHR10TKB"
"AURKA","TUHR4TKB"
"AURKA","TYKNU"
"AURKA","U138MG"
"AURKA","U266B1"
"AURKA","U2OS"
"AURKA","U87MG"
"AURKA","U937"
"AURKA","UACC257"
"AURKA","UACC62"
"AURKA","UACC812"
"AURKA","UACC893"
"AURKA","UBLC1"
"AURKA","UMUC1"
"AURKA","UT7"
"AURKA","VCAP"
"AURKA","VMCUB1"
"AURKA","VMRCLCD"
"AURKA","VMRCLCP"
"AURKA","VMRCRCW"
"AURKA","VMRCRCZ"
"AURKA","WM115"
"AURKA","WM1799"
"AURKA","WM2664"
"AURKA","WM793"
"AURKA","WM88"
"AURKA","WM983B"
"AURKA","WSUDLCL2"
"AURKA","YAPC"
"AURKA","YD10B"
"AURKA","YD15"
"AURKA","YD38"
"AURKA","YD8"
"AURKA","YH13"
"AURKA","YKG1"
"AURKA","ZR751"
"AURKA","ZR7530"
"AURKB","22RV1"
"AURKB","2313287"
"AURKB","253J"
"AURKB","253JBV"
"AURKB","42MGBA"
"AURKB","5637"
"AURKB","59M"
"AURKB","639V"
"AURKB","647V"
"AURKB","697"
"AURKB","769P"
"AURKB","786O"
"AURKB","8305C"
"AURKB","8505C"
"AURKB","8MGBA"
"AURKB","A101D"
"AURKB","A172"
"AURKB","A204"
"AURKB","A2058"
"AURKB","A253"
"AURKB","A2780"
"AURKB","A375"
"AURKB","A3KAW"
"AURKB","A498"
"AURKB","A4FUK"
"AURKB","A549"
"AURKB","A673"
"AURKB","A704"
"AURKB","ABC1"
"AURKB","ACCMESO1"
"AURKB","ACCS"
"AURKB","ACHN"
"AURKB","AGS"
"AURKB","ALEXANDERCELLS"
"AURKB","ALLSIL"
"AURKB","AM38"
"AURKB","AML193"
"AURKB","AMO1"
"AURKB","AN3CA"
"AURKB","ASPC1"
"AURKB","AU565"
"AURKB","BCP1"
"AURKB","BCPAP"
"AURKB","BDCM"
"AURKB","BECKER"
"AURKB","BEN"
"AURKB","BFTC905"
"AURKB","BFTC909"
"AURKB","BHY"
"AURKB","BICR16"
"AURKB","BICR18"
"AURKB","BICR31"
"AURKB","BICR56"
"AURKB","BICR6"
"AURKB","BL41"
"AURKB","BL70"
"AURKB","BT20"
"AURKB","BT474"
"AURKB","BT483"
"AURKB","BT549"
"AURKB","BV173"
"AURKB","BXPC3"
"AURKB","C2BBE1"
"AURKB","C32"
"AURKB","C3A"
"AURKB","CA46"
"AURKB","CADOES1"
"AURKB","CAKI1"
"AURKB","CAKI2"
"AURKB","CAL120"
"AURKB","CAL12T"
"AURKB","CAL148"
"AURKB","CAL27"
"AURKB","CAL29"
"AURKB","CAL33"
"AURKB","CAL51"
"AURKB","CAL54"
"AURKB","CAL62"
"AURKB","CAL78"
"AURKB","CAL851"
"AURKB","CALU1"
"AURKB","CALU3"
"AURKB","CALU6"
"AURKB","CAMA1"
"AURKB","CAOV3"
"AURKB","CAOV4"
"AURKB","CAPAN1"
"AURKB","CAPAN2"
"AURKB","CAS1"
"AURKB","CCFSTTG1"
"AURKB","CCK81"
"AURKB","CFPAC1"
"AURKB","CGTHW1"
"AURKB","CHAGOK1"
"AURKB","CHL1"
"AURKB","CHP212"
"AURKB","CI1"
"AURKB","CJM"
"AURKB","CL11"
"AURKB","CL14"
"AURKB","CL34"
"AURKB","CL40"
"AURKB","CMK"
"AURKB","CMK115"
"AURKB","CMLT1"
"AURKB","COLO201"
"AURKB","COLO205"
"AURKB","COLO320"
"AURKB","COLO668"
"AURKB","COLO679"
"AURKB","COLO680N"
"AURKB","COLO684"
"AURKB","COLO699"
"AURKB","COLO704"
"AURKB","COLO741"
"AURKB","COLO775"
"AURKB","COLO783"
"AURKB","COLO792"
"AURKB","COLO818"
"AURKB","COLO829"
"AURKB","CORL24"
"AURKB","CORL279"
"AURKB","CORL47"
"AURKB","CORL51"
"AURKB","CORL88"
"AURKB","CORL95"
"AURKB","COV318"
"AURKB","COV362"
"AURKB","COV434"
"AURKB","COV504"
"AURKB","COV644"
"AURKB","CPCN"
"AURKB","D341MED"
"AURKB","DANG"
"AURKB","DAOY"
"AURKB","DAUDI"
"AURKB","DB"
"AURKB","DBTRG05MG"
"AURKB","DEL"
"AURKB","DETROIT562"
"AURKB","DKMG"
"AURKB","DM3"
"AURKB","DMS114"
"AURKB","DMS153"
"AURKB","DMS273"
"AURKB","DMS454"
"AURKB","DMS53"
"AURKB","DMS79"
"AURKB","DND41"
"AURKB","DOHH2"
"AURKB","DU145"
"AURKB","DU4475"
"AURKB","DV90"
"AURKB","EB2"
"AURKB","EBC1"
"AURKB","ECC10"
"AURKB","ECC12"
"AURKB","ECGI10"
"AURKB","EFE184"
"AURKB","EFM19"
"AURKB","EFM192A"
"AURKB","EFO21"
"AURKB","EFO27"
"AURKB","EHEB"
"AURKB","EJM"
"AURKB","EM2"
"AURKB","EN"
"AURKB","EOL1"
"AURKB","EPLC272H"
"AURKB","ES2"
"AURKB","ESS1"
"AURKB","EVSAT"
"AURKB","F36P"
"AURKB","FADU"
"AURKB","FTC133"
"AURKB","FTC238"
"AURKB","FU97"
"AURKB","FUOV1"
"AURKB","G361"
"AURKB","G401"
"AURKB","G402"
"AURKB","GAMG"
"AURKB","GCIY"
"AURKB","GCT"
"AURKB","GDM1"
"AURKB","GI1"
"AURKB","GMS10"
"AURKB","GOS3"
"AURKB","GP2D"
"AURKB","GRANTA519"
"AURKB","GSS"
"AURKB","GSU"
"AURKB","H4"
"AURKB","HARA"
"AURKB","HCC1143"
"AURKB","HCC1171"
"AURKB","HCC1187"
"AURKB","HCC1195"
"AURKB","HCC1359"
"AURKB","HCC1395"
"AURKB","HCC1419"
"AURKB","HCC1428"
"AURKB","HCC1438"
"AURKB","HCC15"
"AURKB","HCC1500"
"AURKB","HCC1569"
"AURKB","HCC1588"
"AURKB","HCC1599"
"AURKB","HCC1806"
"AURKB","HCC1833"
"AURKB","HCC1954"
"AURKB","HCC202"
"AURKB","HCC2108"
"AURKB","HCC2157"
"AURKB","HCC2218"
"AURKB","HCC2279"
"AURKB","HCC2935"
"AURKB","HCC33"
"AURKB","HCC366"
"AURKB","HCC38"
"AURKB","HCC4006"
"AURKB","HCC44"
"AURKB","HCC56"
"AURKB","HCC70"
"AURKB","HCC78"
"AURKB","HCC827"
"AURKB","HCC95"
"AURKB","HCT116"
"AURKB","HCT15"
"AURKB","HDLM2"
"AURKB","HDMYZ"
"AURKB","HEC151"
"AURKB","HEC1A"
"AURKB","HEC1B"
"AURKB","HEC265"
